Date,PM2.5_Peenya,PM2.5_SilkBoard,PM2.5_Hombegowda,PM2.5_BapujiNagar,NO2_Peenya,NO2_SilkBoard,NO2_Hombegowda,NO2_BapujiNagar,NH3_Peenya,NH3_SilkBoard,NH3_Hombegowda,NH3_BapujiNagar,SO2_Peenya,SO2_SilkBoard,SO2_Hombegowda,SO2_BapujiNagar,CO_Peenya,CO_SilkBoard,CO_Hombegowda,CO_BapujiNagar,Temp_Peenya,Temp_SilkBoard,Temp_Hombegowda,Temp_ BapujiNagar,RH_Peenya,RH_SilkBoard,RH_Hombegowda,RH_BapujiNagar,AQI_Peenya,AQI_SilkBoard,AQI_Hombegowda,AQI_BapujiNagar
27-11-2021,36.23,34.17,30.56,58.57,27.28,32,21.82,16.74,28.03,5.02,12.45,59.83,4.97,5.87,5.52,5.54,0.88,0.58,0.7,1.16,24,18.64,26.7,28.29,89.59,79.26,64.48,70.09,116,113,114,117
28-11-2021,36.23,,18.89,37.9,23.76,,19.24,13.53,28.38,,10.77,57.79,4.88,,6.6,5.53,0.75,,0.7,1.04,23.91,,26.72,29.14,96.14,,69.16,74.07,115,122,153,147
29-11-2021,36.23,,12.18,26.43,23.67,,20.85,11.88,28.79,,9.27,60.25,4.99,,5.24,5.92,0.75,,0.69,1.03,24.08,,26.7,28.27,92.94,,69.06,73.75,110,145,97,133
30-11-2021,36.23,13.95,16.31,35.82,24.13,31.01,22.84,12.65,28.51,4.56,9.56,58.59,4.99,6.02,6.3,5.54,0.82,0.47,0.68,1.01,25,19.76,26.62,28.36,79.74,82.79,62.01,69.32,105,119,76,102
01-12-2021,36.23,19.17,25.26,44.5,21.02,27.08,26.23,14.92,29.4,4.98,11.02,59.17,4.82,5.75,6.19,6.15,0.95,0.41,0.8,1.09,24.62,19.22,26.58,28.37,87.03,80.24,64.59,71.48,82,109,60,70
02-12-2021,36.23,35.8,38.99,66.56,20.13,16.99,28.86,17.64,29.73,7.23,12.59,55.5,5.07,5.9,6.5,5.72,1.05,0.57,0.88,1.17,24.79,19.14,26.56,28.69,84.38,79.08,64.96,69.82,56,47,40,38
03-12-2021,36.23,40.45,39.02,70.55,19.71,18.5,28.66,15.95,29.83,21.04,12.39,57.19,4.93,5.85,6.5,5.22,1.08,1.05,1.14,1.4,24.85,19.19,26.6,27.93,85.9,76.27,63.39,69.82,52,37,42,25
04-12-2021,36.23,47.48,41.48,75.09,19.19,22.15,28.83,19.56,30.12,27.06,12.74,65.51,4.97,5.97,6.44,5.37,1.09,1.17,0.99,1.48,25.87,19.48,26.57,27.69,75.63,71.21,60.97,64.71,75,40,44,32
05-12-2021,36.23,32.89,26.7,34.97,16.4,17.64,23.88,9.39,29.77,24.69,11.48,40.34,5.06,6.02,5.95,5.6,0.74,0.82,0.83,0.53,24.98,20.34,26.54,30.15,83.81,74.31,62.05,76.44,73,62,65,57
06-12-2021,36.23,59.48,50.81,,18.52,17.49,31.94,,29.68,29.92,14.5,,5.17,6.08,5.02,,1.01,1.07,1.11,,25.44,20.48,26.62,,80.41,72.96,59.43,,73,46,52,47
07-12-2021,36.18,49.84,46.5,,18.45,24.42,30.02,,30.13,19.78,13.99,,5.26,5.99,6.55,,0.99,0.91,0.9,,25.81,20.51,26.64,,65.42,69.27,58.76,,78,64,73,53
08-12-2021,,25.25,28.22,,18.79,32.81,25.09,,29.84,22,11.79,,4.92,6.03,5.84,,0.88,0.81,0.74,,25.76,20.7,26.7,,71.85,70.96,60.62,,77,67,75,60
09-12-2021,36,16.12,22.15,,19.03,30.7,20.35,,30.4,21.29,11.38,,5.13,5.82,6.4,,0.9,0.54,0.62,,25.25,21.53,26.56,,81.87,75.47,62.8,,71,56,62,51
10-12-2021,36.71,12.85,22.31,,18.39,30.13,21.09,,30.05,21.75,10.42,,4.78,5.9,6.79,,0.85,0.57,0.62,,25.51,20.3,26.6,,67.29,67.58,56.6,,106,102,86,74
11-12-2021,817.6,9.92,17.75,,18.1,27.22,19.22,,29.29,24.15,10.16,,4.83,5.88,6.4,,0.85,0.7,0.6,,24.66,20.47,26.59,,83.95,75.69,61.38,,99,116,97,93
12-12-2021,38.58,7.38,14.92,,15.32,30.33,17.47,,29.47,24.21,9.89,,4.85,5.87,6.74,,0.72,0.49,0.61,,24.44,19.54,26.69,,77.2,75.77,63.56,,96,109,83,94
13-12-2021,37.71,14.02,17.5,,16.48,30.01,21.68,,29.37,23.58,10.33,,4.95,5.91,6.51,,0.83,0.44,0.66,,23.95,19.74,26.69,,83.21,81.25,63.29,,81,50,56,62
14-12-2021,,17.7,20.95,,16.38,31.11,24.4,,29.46,23.35,11.11,,5.09,5.66,6.25,,0.89,0.52,0.73,,24.12,19.84,26.79,,80.59,79.24,59.09,,105,95,107,93
15-12-2021,41.77,41.22,35.67,,17.55,30.31,26.11,,29.04,25.31,13.38,,5.11,5.28,6.06,,0.93,0.71,0.81,,24.11,19.64,26.77,,86.89,78.33,57.99,,109,111,125,147
16-12-2021,39.93,52.28,42.75,,18.17,29.11,25.84,,29.43,27.02,14.28,,4.81,5.69,6.04,,0.98,0.64,0.76,,24.56,19.56,26.66,,68.84,68.86,55.34,,108,105,107,113
17-12-2021,36.67,59.72,47.29,,19.52,28.84,27.79,,29.17,29.05,15,,4.85,5.52,5.83,,0.96,0.71,0.81,,24.63,19.38,26.61,,64.71,65.05,54.4,,124,135,153,160
18-12-2021,363.12,72.24,54.15,,19.89,25.98,28.73,,28.84,30.55,16.21,,4.73,5.88,5.42,,0.94,0.69,0.82,,24.21,21.23,26.99,,71.32,74.68,57.38,,110,139,90,127
19-12-2021,,52.34,41.84,,18.31,31.28,23,,28.86,27.21,14.28,,5.08,5.78,6.37,,0.76,0.45,0.64,,23.92,19.48,26.46,,64.84,63.11,53.39,,80,111,69,89
20-12-2021,,48.82,40.99,,20.67,31.61,24.82,,28.44,25.78,14.55,,4.97,5.78,4.95,,0.88,0.51,0.73,,23.7,19.55,26.42,,68.04,67.23,56.85,,78,98,68,89
21-12-2021,33.33,74.81,58.61,126.23,25.82,34.55,35.17,6.38,27.61,43.91,15.81,32.88,4.82,5.87,5.77,5.31,1.17,1.07,1.17,2.03,23.72,19.45,26.76,23.43,68.34,67.15,56.8,47.25,83,124,59,71
22-12-2021,,70.59,53.56,94.42,26.67,28.72,36.15,,27.78,39.57,15.12,28.36,4.94,5.6,5.92,4.26,1.15,0.75,0.87,1.21,24.38,19.38,26.68,24.24,65.41,65.6,55.49,58.47,89,118,69,78
23-12-2021,,73.26,59.38,104.07,25.98,35.38,36.56,32.66,27.96,24.79,16.04,61.84,5,5.86,6.26,4.55,1.12,0.82,0.97,1.28,24.68,21.29,26.7,24.39,66.86,63.59,54.51,58.62,100,76,80,83
24-12-2021,18.42,64.13,53.76,108.31,28.23,46.87,38.23,19.23,28.19,13.12,14.98,69.07,5.03,5.86,6.12,4.46,1.04,0.49,0.89,1.37,25.05,21.26,27.14,24.54,54.75,57.13,48.18,52.54,107,105,95,89
25-12-2021,29.61,50.2,44.48,90.55,26.97,63.06,34.74,19.77,27.65,16,14.51,76.56,4.89,5.77,5.54,4.49,0.99,0.76,0.86,1.31,25.37,21.23,26.84,23.96,54.78,56.59,46.92,51.16,101,143,83,99
26-12-2021,19.75,45.76,39.22,69.58,21.58,51.2,24.43,18.44,28.15,16.63,14.36,72.59,5.11,5.6,6.77,4.87,0.76,0.53,0.66,0.96,25.37,21.2,27.1,24.04,59.46,60.7,49.29,55.4,66,90,52,60
27-12-2021,,45.39,40.08,61.68,21.64,32.91,22.56,13.88,28.29,14.67,14.44,68.39,4.88,5.83,6.3,4.48,0.81,0.37,0.73,0.87,24.64,21.45,27.21,24.29,66.42,66.45,56.28,61.34,60,38,52,34
28-12-2021,,34.25,32.84,51.51,19.25,30.79,22.11,6.18,28.11,11.87,13.01,26.79,4.85,5.74,6.17,4.7,0.8,0.37,0.64,0.84,24.43,21.45,27.17,25.07,70.24,68.92,58.69,64.95,68,36,54,38
29-12-2021,,28.44,31.1,50.05,20.07,31.94,24.7,11.1,27.85,10.57,12.2,63.34,4.83,5.6,6.02,4.43,0.83,0.42,0.68,0.9,24.17,21.24,27.2,24.46,71.47,69.89,61.38,64.99,89,70,74,69
30-12-2021,16.23,25.22,28.78,39.61,21.02,35,22.22,5.14,29.09,9.89,11.87,34.77,5.02,5.72,6.89,5,0.75,0.38,0.68,0.99,24.37,20.22,27.08,25.39,71.98,71.05,64.23,65.67,70,57,60,51
31-12-2021,28.46,15.43,20.01,35,21.2,32.83,17.33,5.22,18.18,10.36,11.01,24.71,3.62,5.79,5.79,5.15,0.85,0.47,0.68,1.15,23.86,20.27,27.16,24.33,83.43,78.82,66.48,73.55,85,63,67,69
01-01-2022,28.39,13.74,17.16,31.2,18.69,30.3,16.96,1.52,4.72,10.23,10.79,25.24,1.72,5.52,6.22,5.34,0.85,0.41,0.59,1.17,24.33,20.16,27.12,24.13,81.18,76.01,61.08,70.79,102,105,98,97
02-01-2022,28.43,14.32,16.89,27.21,16.03,25.23,15.46,,5.04,10.02,10.48,16.26,1.53,5.56,6.32,4.81,0.67,0.27,0.57,0.64,24.71,20.1,27.12,25.53,73.61,70.68,60.26,65.79,111,115,105,112
03-01-2022,28.56,27.79,27.08,54.33,21.06,37.8,20.59,0.38,5.52,11.3,12.07,12.05,1.78,5.66,6.03,4.1,0.83,0.41,0.67,0.96,24.62,22,27.15,24.88,71.17,68.36,59.61,64.29,106,109,103,108
04-01-2022,25.11,41.89,35.99,64.62,19.88,38.9,21.79,,4.55,9.77,13.55,8.38,1.7,5.68,5.86,5.36,0.79,0.42,0.66,0.99,24.51,21.16,27.19,25.62,67.98,65.85,58.29,61.86,114,110,114,123
05-01-2022,22.8,48.65,43.92,67.61,21.73,42.74,26.38,18.84,3.72,9.7,14.12,32.33,1.78,5.71,6.19,4.89,0.95,0.48,0.79,0.92,24.08,18.95,27.29,25.81,68.11,65.56,58.36,60.33,105,89,122,124
06-01-2022,28.42,33.86,36.81,55.11,19.56,30.63,20.93,17.14,4.26,10.05,12.98,65.63,1.65,5.62,5.38,4.99,0.84,0.39,0.62,0.81,24.74,18.75,27.27,24.46,70.63,68.5,59.84,63.78,110,124,111,112
07-01-2022,37.3,30.19,34.98,46.05,19.5,30.69,23.38,13.1,3.75,10.8,12.56,61.48,1.69,5.76,5.99,4.27,0.85,0.39,0.75,0.73,24.77,18.81,27.27,24.96,72.33,66.3,59.61,62.71,109,128,113,113
08-01-2022,36.26,30.77,32.18,41.7,16.9,27.24,15.74,8.95,3.83,10.6,12.62,61.41,1.71,5.58,5.29,4.04,0.71,0.37,0.64,0.48,24.68,18.85,27.27,26.64,75.87,69.73,60.34,65.97,106,119,103,103
09-01-2022,33.47,30.01,31.15,37.24,15.44,28.09,12.16,8.04,4.42,10.11,12.64,49.58,1.97,5.44,5.43,4.76,0.66,0.33,0.6,0.47,25.08,18.72,27.32,24.38,73.11,68.28,59.1,64,117,118,138,145
10-01-2022,40.43,31.66,35.24,42.04,18.25,35.3,23.02,11.91,3.87,11.14,12.66,55.56,1.77,5.85,5.72,4.97,0.82,0.39,0.75,0.65,25.01,19.52,27.29,24.85,71.67,66.08,59.49,62.84,114,117,142,133
11-01-2022,40.85,20.57,28.98,32.68,18.27,33.22,21.56,11.59,4.05,11.98,11.65,54.8,1.8,5.76,5.82,3.95,0.81,0.38,0.72,0.61,25.28,19.83,27.22,24.97,69.47,65.33,55.8,61.39,101,86,90,87
12-01-2022,32.27,38.91,34.76,42.53,13.73,43.16,19.15,10.03,3.77,11.24,13.24,56.92,1.73,5.86,5.72,4.5,0.79,0.66,0.69,0.67,25.49,18.61,27.18,25.98,70.59,65.96,56.07,62.34,82,74,78,98
13-01-2022,28.65,36.65,30.99,41.69,12.59,53.1,20.46,11.77,11.57,10.74,11.89,55.25,1.29,5.73,5.69,5.14,0.79,0.97,0.92,0.7,25,18.51,27.45,24.03,66.68,61.4,54.59,58.77,75,63,64,57
14-01-2022,38.84,40.61,34.33,59.43,23.89,53.95,24.48,12.26,25.29,12.91,12.02,84.8,1.45,5.66,5.69,4.96,1.06,0.97,0.91,1.18,24.96,18.72,27.32,25.93,57.28,60.79,54.7,53.69,65,50,60,45
15-01-2022,38.87,33.66,33.22,46.44,21.03,43.01,22.08,10.93,27.04,14.25,12.49,60.26,1.21,5.72,6.26,4.32,0.72,0.56,0.72,0.7,25.47,18.68,27.38,24.19,57.46,60.05,53.82,51.58,71,57,62,51
16-01-2022,38.77,19.2,24.07,32.11,16.67,21.31,10.63,7.72,27.18,13.52,12.38,50.88,1.3,5.58,6.19,4.54,0.6,0.29,0.51,0.42,25.44,18.58,27.26,24.69,70.17,67.84,57.74,63.61,93,101,87,82
17-01-2022,40.74,14.51,20.32,32.1,18.53,28.55,14.62,12.83,27.12,11.12,11.11,64.13,1.44,5.55,6.96,4,0.71,0.34,0.54,0.7,24.96,18.66,27.28,25.04,70.19,68.12,58.81,63.89,103,111,130,139
18-01-2022,36.59,21.62,25.55,45.79,20.96,35.74,19.31,15.42,26.47,11.07,11.57,72.61,3.08,5.72,6.46,4.11,0.82,0.4,0.62,0.98,24.34,19.22,27.42,24.23,67.56,66.66,57.99,60.64,96,106,115,130
19-01-2022,32.97,33.67,32.01,65.26,20.72,43.56,21.95,17.21,26.77,12.02,12.61,76.46,4.23,5.72,5.62,4.51,0.82,0.55,0.58,1.05,25.01,19.1,27.35,23.78,62.72,61.14,53.67,55.41,84,59,69,65
20-01-2022,34.88,67.14,53.17,77.82,24.31,71.15,31.97,14.03,25.8,16.76,15.67,101.67,4.34,5.87,6.15,4.83,0.94,1.24,0.81,1.37,25.21,18.99,27.4,25.18,50.99,56.39,50.57,48.66,66,153,76,89
21-01-2022,40.82,64.3,50.81,91.83,24.97,75.69,31.03,13.41,25.62,15.04,14.46,122.2,4.39,5.85,6.08,4.36,0.97,1.1,0.67,1.11,25.9,18.84,27.25,25.41,49.83,55.19,49.41,49.05,67,141,99,104
22-01-2022,42.95,65.62,54.33,95.64,27.92,68.7,29.82,15.62,25.33,18.92,14.25,95.23,4.38,5.66,5.21,4.22,1.03,1.2,0.59,1.22,25.46,19.08,27.37,23.7,48.64,57.78,52.01,52.55,62,109,99,102
23-01-2022,42.76,35.7,28.19,59.16,20.09,53.54,19.92,9.82,25.78,21.7,12.19,53.22,4.14,5.65,5.52,4.69,0.66,0.91,0.67,0.87,25.58,18.94,27.46,26.14,49.19,49.58,51.91,45.69,72,107,96,92
24-01-2022,34.2,27.2,28.87,47.44,20.51,55.56,21.67,12.21,26.04,23.4,11.6,47.24,4.15,5.69,5.97,4.78,0.72,0.41,0.66,0.89,24.89,19.15,27.43,23.66,51.13,49.81,45.52,47.41,94,96,88,79
25-01-2022,36.96,46.32,50.2,68.73,23.57,46.63,23.73,12.31,26.51,27.97,13.06,54.61,4.24,5.91,5.94,4.96,0.81,0.32,0.73,0.85,24.87,20.29,27.47,26.55,50.86,54.07,47.22,48.43,104,109,92,95
26-01-2022,43.69,33.99,41.35,47,21.67,33.82,16.74,11.44,26.27,22.23,13.21,34.42,4.21,5.72,6.22,4.98,0.74,0.2,0.67,0.57,24.9,18.76,27.44,22.91,63.24,61.27,52.71,57.86,77,100,63,82
27-01-2022,43.76,29.71,34.98,43.75,22.57,33.32,15.14,13.15,26.6,26.13,13.22,33.42,4.22,5.9,5.62,4.81,0.73,0.19,0.6,0.65,24.64,18.71,27.34,23.62,74.91,68.55,57.57,64.5,100,103,80,79
28-01-2022,42.64,37.08,45.05,58.83,26.3,33.54,14.81,16.77,28.14,23.72,12.96,39.1,4.12,5.68,6.25,4.22,0.77,0.29,0.63,0.77,24.64,18.88,27.4,24.7,71.82,68.68,58.8,64.22,113,122,122,107
29-01-2022,41.15,42.66,50.27,65.11,27.72,34.57,16.06,18.54,28.24,19.72,13.39,41.82,4.37,5.93,6.59,4.67,0.84,0.4,0.63,0.87,24.8,18.88,27.33,24.01,69.95,66.85,58.21,62.51,112,120,130,110
30-01-2022,43.62,36.82,43.46,65.76,24.3,32.32,15.81,13.62,27.72,20.33,13.32,37.37,4.27,5.88,6.11,5.17,0.82,0.42,0.69,0.79,25.72,18.66,27.16,24.7,69.8,64.77,57.76,61.09,106,107,108,96
31-01-2022,41.65,46.92,52.76,78.13,25.81,49.14,26.83,19.91,27.62,17.36,14.24,39.86,4.39,5.77,6.53,4.81,0.99,0.68,0.91,1.09,26.35,18.52,27.23,24.32,67.69,64.42,57.53,59.98,84,84,58,75
01-02-2022,42.26,53.83,57.72,88.15,24.59,38.88,21.09,19.79,27.73,16.14,15.73,44.88,4.21,5.76,6.58,4.7,0.99,0.49,0.74,1.04,26.4,18.49,27.16,25,66.18,63.53,58.44,59.28,89,86,63,80
02-02-2022,45.26,54.08,55.36,75.07,24.72,45.7,23.11,17.42,28.74,17.04,15.46,45.14,4.09,5.81,6.01,4.6,1.01,0.52,0.79,0.95,26.11,18.64,27.18,25.26,62.22,59.39,57.92,55.57,142,68,61,72
03-02-2022,44.82,66.08,55.86,60.8,21.37,58.65,22.55,15.15,27.02,16.81,16.15,38.35,4.19,5.88,5.97,4.68,0.87,0.83,0.96,0.88,25.63,18.76,27.25,24.01,65.83,62.59,61.24,59.52,85,125,70,75
04-02-2022,42.12,46.25,42.82,76.66,23.26,66.36,24.54,15.18,27.06,16.24,13.21,43.98,4.3,5.73,5.78,4.55,0.78,1.2,0.9,1.12,25.94,18.76,27.54,24.22,51.55,49.88,57.42,48.74,101,118,77,94
05-02-2022,43.96,54.85,50.77,65.2,24.15,45.78,28.35,17.03,27.74,20.71,14.67,46.58,4.59,5.9,5.85,4.92,0.92,0.66,0.77,0.95,26.04,18.92,27.2,24.37,53.87,58.18,62.31,50.69,109,128,114,106
06-02-2022,45.27,40.34,40.11,52.61,19.22,28.51,15.78,14.68,26.06,17.71,14.84,42.71,4.03,5.77,6.42,4.59,0.71,0.34,0.61,0.69,25.73,18.76,27.25,26.07,66.19,63.71,66.71,59.22,91,102,88,88
07-02-2022,43.88,38.22,39.15,51.73,21.04,39.58,20.8,18.58,26.94,14.97,13.8,41.72,4.25,5.69,6.43,4.78,0.86,0.5,0.66,0.9,25.52,18.8,27.28,24.35,67.17,63.57,67.48,59.15,98,113,95,83
08-02-2022,35.1,38.25,45.93,52.54,20.95,36.26,22.16,18.28,28.1,13.73,13.65,42.44,4.24,5.76,5.82,4.89,0.82,0.4,0.67,0.88,25.53,18.8,27.41,24.76,62.46,61.28,68.65,57.54,116,120,113,114
09-02-2022,34.82,37.07,42.98,50.28,20.1,35.28,17.95,18.74,28.35,12.57,13.7,45.2,4.15,5.98,6.46,5.27,0.74,0.37,0.59,0.8,25.3,18.83,27.41,24.81,59.97,61.07,71.99,57.18,117,120,151,127
10-02-2022,40.12,31.66,37.79,71.26,22.47,45.61,21.06,18.53,28.1,9.8,13.14,52.31,4.22,5.82,6.06,4.98,0.74,0.46,0.63,1.08,25.43,18.9,27.45,24.33,52.57,54.86,70.34,50.89,100,120,167,114
11-02-2022,42.08,30.8,36.78,63.45,22.3,48.63,22.61,12.9,27.54,9.72,12.66,57.83,4.16,5.89,6.02,5,0.75,0.43,0.62,1.01,25.62,18.81,27.46,25.17,39.64,46.98,68.16,39.95,74,117,104,104
12-02-2022,39.29,23,30.39,44.25,20.86,37.14,17.18,15.24,27.6,10.83,12.69,50.77,4.15,5.79,6.38,4.46,0.73,0.36,0.55,0.8,25.61,18.71,27.93,24.44,51.27,57.15,73.52,50.91,84,141,95,101
13-02-2022,39.28,27.74,33.17,49.5,17.65,36.12,16.06,16.37,27.59,10.9,13.09,49.6,4.26,5.72,5.99,4.64,0.69,0.36,0.57,0.74,25.44,18.76,27.5,26.6,60.91,60.12,75.49,56.41,86,152,103,103
14-02-2022,42.48,33.82,38.06,53.14,19.03,41.9,21.28,18.06,25.96,10.25,13.52,49.69,4.37,5.74,6.68,4.93,0.75,0.42,0.64,1.06,25.6,18.79,27.57,24.26,53.28,56.29,76.41,51.78,90,182,100,100
15-02-2022,43.28,42.29,42.25,59.25,18.55,40.79,18.47,17.03,24.71,10.44,14.67,52.71,4.12,5.69,6.59,4.77,0.82,0.39,0.68,0.91,25.47,18.84,27.55,27.24,61.23,61.23,75.94,56.55,103,132,96,102
16-02-2022,45.47,42.17,50.31,69.72,18.57,42.76,20.09,19.42,24.68,10.26,15.22,48.53,4.32,5.74,6.61,5.01,0.83,0.4,0.67,0.92,25.28,18.94,27.59,25.24,58.04,58.77,71.76,54.14,84,115,91,105
17-02-2022,47.44,45.75,46.22,71.71,19.08,44.86,19.39,21.07,24.73,9.76,14.68,46.94,4.2,5.92,6.31,4.82,0.79,0.39,0.62,0.91,25.9,18.68,27.64,24.24,49.18,53.38,59.94,49.44,75,108,87,99
18-02-2022,47.32,33.98,36.95,50.62,19.16,40.35,18.61,18.37,24.97,9.35,13.41,46.82,4.13,5.78,6.92,4.68,0.71,0.32,0.71,0.85,25.63,18.87,27.53,24.51,51.3,58.48,76.81,53.67,94,113,89,85
19-02-2022,43.59,29.97,35.26,63.36,18.96,36.84,19.97,18.04,24.84,9.14,13.02,48.68,4.55,5.72,6.72,4.75,0.78,0.34,0.6,0.95,25.6,18.89,27.63,24.57,54.66,58.88,77.25,54.48,102,170,98,83
20-02-2022,43.44,54.29,50.29,71.51,18.74,65.16,27.68,16.35,24.57,9.01,15.39,52.99,4.25,5.93,6.12,5.17,0.75,0.83,0.89,1.18,26.38,18.81,27.63,24.7,45.38,49.91,73.47,45.43,101,117,101,72
21-02-2022,43.47,56.63,49.7,70.49,23.07,76.26,28.61,22.59,24.59,10.27,15.32,53.15,4.51,5.84,7.13,5.3,0.9,1.02,0.91,1.32,27.03,18.66,27.58,25.11,46.15,49.41,75.02,46.46,87,111,96,78
22-02-2022,40.68,57.3,52.25,67.02,21.31,43.17,20.49,16.26,24.6,12.94,16.4,44.73,4.33,6.32,7.3,5.3,0.85,0.49,0.69,0.81,26.98,18.54,27.45,25.76,55.41,54.48,71.76,51.27,137,103,103,73
23-02-2022,39.91,25.91,33.71,50.39,19.22,34.42,18.42,17.46,24.28,10.47,13,43.26,4.42,5.63,6.77,4.34,0.7,0.32,0.63,0.77,26.22,18.67,27.7,24.98,54.46,55.72,74.27,52.14,83,113,103,66
24-02-2022,39.58,18.11,26.86,48.24,18.34,31.5,19.66,13.18,24.46,9.35,11.79,45.13,4.3,5.66,6.33,4.65,0.67,0.28,0.57,0.75,25.76,18.81,27.64,25.44,49.42,54.81,73.66,49.56,99,113,92,97
25-02-2022,39.56,22.62,39.02,60.97,21.62,33.64,24.93,19.94,24.04,10.46,12.79,48.73,4.5,5.64,7.08,4.95,0.75,0.3,0.63,0.89,26.35,19.4,27.56,24.99,41.46,68.5,69.36,41.75,107,98,82,88
26-02-2022,39.55,,37.47,60.36,20.08,,22.96,16.56,23.9,,13.46,54.73,4.16,,6.1,4.9,0.71,,0.58,0.8,25.73,,27.48,26.17,46.89,,70.61,47.4,89,103,77,83
27-02-2022,39.44,,30.08,46.31,16.93,,18.11,14.13,24.39,,12.71,48.41,4.12,,6.64,4.73,0.64,,0.59,0.75,25.98,,27.25,25.56,52.39,,69.43,50.46,96,104,80,86
28-02-2022,41.51,,27.91,41.06,20.06,,21.59,13.94,24.08,,11.61,44.78,4.44,,6.63,4.75,0.74,,0.67,0.85,26.15,,27.27,25.36,40.24,,67.28,41.35,114,90,71,73
01-03-2022,40.56,,28.26,43.22,19.25,,19.61,13.36,24.17,,11.95,47.99,4.12,,6.19,4.6,0.71,,0.52,0.8,26.75,,27.21,26.7,42.45,,65.31,43.49,64,87,77,123
02-03-2022,41.83,18.4,34.31,50.31,19.94,38.08,29.3,14.03,24.65,7.66,11.87,49.02,4.23,6.02,6.5,5.14,0.67,0.43,0.62,0.8,26.4,18.06,27.41,25.08,24.14,26.28,60.23,29.43,81,97,85,112
03-03-2022,39.52,39.64,39.67,55.75,20.24,64.07,24.3,17.66,26.19,11.81,13.33,62.31,4.4,6.09,6.51,5.25,0.72,0.64,0.65,0.97,26.23,18.61,27.31,26.11,31.21,38.5,62.1,34.16,92,124,139,175
04-03-2022,41.32,32.91,34.44,54.68,21.71,50.59,20.93,18.06,26.67,11.12,13.29,64.91,4.12,5.9,5.04,4.84,0.76,0.42,0.58,1.04,26.32,18.7,27.32,25.65,34.64,38.32,60.5,33.75,84,118,114,117
05-03-2022,42.59,25.97,28.69,44.19,20.37,48.55,20.28,17.47,26.09,11.85,12.69,61.15,4.37,5.72,5.84,4.46,0.79,0.42,0.62,1.11,26.36,18.91,27.37,25.95,48.14,50.01,62.73,45.64,84,108,99,109
06-03-2022,42.37,22.12,26.65,34.72,16.37,38.39,15.29,13.38,26.45,11.08,12.1,56.36,4.29,5.84,6.38,4.58,0.62,0.37,0.54,0.78,26.13,18.89,27.43,27.3,51.51,54.59,66.43,49.47,86,122,108,122
07-03-2022,42.7,20.99,26.05,33.25,16.72,32.71,16.19,16.75,26.06,10.56,12.09,47.68,4.53,5.82,6.02,4.93,0.67,0.35,0.61,0.84,24.91,18.9,27.48,25.47,60.08,60.83,78.19,57.85,100,131,127,126
08-03-2022,42.58,35.8,36.95,54.71,17.28,31.85,20.21,14.83,26.32,11.09,13.54,54.85,4.36,5.76,5.92,4.62,0.79,0.35,0.59,0.89,26.27,20.17,27.47,27.31,53.99,55.57,66.96,51.96,99,122,130,110
09-03-2022,42.43,44.35,42.91,65.06,18.09,37.09,24.23,16.32,26.18,9.1,14.23,53.24,4.19,5.8,5.73,5.01,0.8,0.42,0.65,0.92,27.13,18.33,27.54,25.33,43.32,44.82,56.64,43.21,85,107,105,112
10-03-2022,42.7,48.89,46.04,65.43,18.27,37.65,23.36,17.46,26.17,8.08,14.67,55.63,4.39,6.23,7.06,5.89,0.8,0.42,0.66,0.75,27.47,19.29,27.64,25.29,36.58,41.02,51.33,40.02,77,105,135,133
11-03-2022,42.89,45.79,42.45,65.15,19.04,39.75,25.58,15.04,25.67,5.54,13.5,87.72,4.39,6.12,7.36,5.31,0.74,0.6,0.73,0.89,27.13,17.97,27.57,30.97,27.51,36.75,46.49,30.45,89,103,110,107
12-03-2022,,48.64,43.21,54.01,,39.28,26.6,19.52,,4.22,13.9,93.62,,6.08,7.77,4.43,,0.56,0.69,0.68,,18.09,27.73,39.9,,38.5,46.83,22.75,96,102,122,111
13-03-2022,42.75,50.06,46.45,73,17.06,31.43,20.42,1.4,26.29,3.75,14.7,73.1,4.07,6.52,7.66,5.8,0.71,0.48,0.64,0.67,26.62,18.1,27.75,33.15,46.06,38.47,44.54,26.38,112,108,127,120
14-03-2022,42.6,58.59,53.39,93.61,20.38,28.41,29.99,28.14,25.76,1.94,15.84,85.56,4.45,6.07,6.57,5.64,0.91,0.55,0.8,1.34,28.07,18.08,27.78,29.23,37.48,42.57,47.59,34.1,102,104,125,112
15-03-2022,42.32,65.77,58.83,81.13,21.86,25.09,32.02,35.77,25.69,2.27,15.9,54.74,4.12,6.36,7.02,6.03,0.97,0.82,0.92,1.23,28.01,17.93,27.71,20.66,37.06,41.28,49.47,37.94,83,97,117,111
16-03-2022,42.41,70.04,57.22,89.06,23.93,12.72,30.75,27.16,26.87,76.4,15.59,58.66,4.4,6.08,7,6.01,1.11,0.86,0.96,1.32,26.81,17.93,27.79,22.98,38.27,43.33,50.31,40.23,81,85,104,121
17-03-2022,40.57,72.66,59.28,92.74,25.49,10.71,39.48,31.79,25.8,19.4,15.63,59.52,4.43,6.14,6.68,5.16,1.09,0.85,1.02,1.43,28.52,17.68,27.96,21.1,35.88,39,47.33,38.35,79,95,115,128
